total_people,tap_closure_days_per_week,avg_daily_usage,hourly_usage,weekly_usage,monthly_usage,remaining_units,usage_per_person,usage_spike,consumption_risk,leak_detected
2,4,169.96,4.75,1178.43,4974.2,2.8,84.98,0.5338,Medium,0
5,4,233.24,18.66,1521.18,7110.0,131.06,46.65,1.8518,Low,0
1,3,52.18,0.11,343.64,1435.56,103.26,52.18,0.116,Low,0
2,3,79.86,1.83,461.11,2334.42,20.65,39.93,0.6126,Low,0
1,3,72.33,0.22,435.02,2084.73,373.86,72.33,0.1124,Medium,0
1,3,40.8,1.19,297.13,1340.25,50.29,40.8,0.5935,Low,1
3,4,87.85,10.85,612.1,2348.33,245.6,29.28,2.9597,Low,1
2,4,121.07,0.27,667.82,3483.02,283.09,60.54,0.01,Low,0
2,3,132.42,2.72,889.89,4270.61,346.85,66.21,0.478,Low,0
6,1,684.99,26.04,4746.95,21249.8,140.59,114.16,0.8609,High,0
2,2,94.5,0.64,674.57,2812.24,591.49,47.25,0.3544,Low,0
5,3,328.94,0.82,2445.8,9601.71,321.57,65.79,0.1472,Low,0
4,3,296.74,6.28,1725.02,9015.26,11.42,74.18,0.4703,Medium,0
3,2,256.05,27.14,1457.59,7166.11,2101.27,85.35,2.5933,Medium,0
4,3,239.58,6.58,1630.98,6814.08,85.04,59.9,0.7216,Low,0
3,2,107.15,2.69,673.77,3309.55,13.4,35.72,0.6539,Low,0
2,2,92.71,6.84,538.27,2453.16,782.68,46.36,1.6774,Low,0
6,4,285.47,17.23,1558.14,8502.28,8.91,47.58,1.288,Low,0
4,5,222.66,22.09,1558.68,7333.09,2561.09,55.66,2.3471,Low,1
6,2,392.34,7.05,2196.11,12379.94,231.69,65.39,0.489,Medium,0
6,2,220.01,17.82,1982.3,6024.15,64.99,36.67,1.8399,Low,0
1,3,95.53,0.28,779.67,2550.46,84.68,95.53,0.01,Medium,0
2,2,242.34,28.61,2251.82,6410.46,24.66,121.17,2.8253,High,0
2,2,88.77,3.19,711.06,2747.82,81.84,44.38,0.9336,Low,0
6,2,884.29,88.83,7006.25,28834.71,2.4,147.38,2.3884,High,1
6,4,154.13,0.34,1102.25,4458.74,0.93,25.69,0.0694,Low,0
4,3,593.8,16.13,3947.95,17526.21,11.8,148.45,0.6515,High,0
1,2,66.03,5.24,547.87,1929.15,507.17,66.03,1.8287,Medium,0
2,2,115.05,2.99,795.59,3608.44,254.92,57.52,0.6193,Low,0
5,3,309.83,0.46,2270.51,8309.19,63.78,61.97,0.01,Low,0
7,3,577.34,55.73,3629.19,17320.16,200.12,82.48,2.2258,Low,0
2,2,101.31,6.93,768.65,2889.39,325.72,50.66,1.542,Low,0
1,3,57.73,6.18,503.12,1636.4,411.02,57.73,2.3974,Low,0
3,2,124.53,8.28,831.31,3890.8,14.41,41.51,1.6582,Low,0
1,1,85.4,6.16,580.29,2456.38,216.38,85.4,1.7594,Medium,0
6,3,484.7,0.83,3030.59,15214.75,32.73,80.78,0.01,Medium,0
3,3,258.64,27.79,1625.39,7512.32,2000.47,86.21,2.5378,Medium,0
4,3,344.09,29.13,2181.82,10315.2,8.22,86.02,1.9296,Medium,0
3,3,182.38,13.45,1249.27,5137.8,107.88,60.79,1.7613,Low,0
3,5,211.32,14.56,1489.27,5783.94,16.29,70.44,1.651,Low,0
2,3,200.04,0.44,1542.38,5500.48,544.59,100.02,0.0253,Medium,0
5,4,107.13,11.73,695.14,3183.0,89.26,21.43,2.6336,Low,0
5,4,266.7,25.08,2195.66,8288.67,896.77,53.34,2.0471,Low,0
3,4,213.88,8.66,1631.71,6987.16,206.77,71.29,0.9555,Medium,1
3,2,221.42,20.45,1455.46,6032.75,294.4,73.81,2.192,Medium,0
1,3,116.68,7.74,719.46,3849.57,87.16,116.68,1.5627,Medium,1
1,0,72.53,1.35,465.12,2359.26,128.56,72.53,0.438,Medium,1
4,3,176.01,0.69,1499.38,5641.54,1654.74,44.0,0.3126,Low,0
4,2,382.48,22.77,2432.2,12417.42,579.18,95.62,1.3312,Medium,1
3,1,119.4,0.7,882.08,3339.35,28.82,39.8,0.3018,Low,0
6,4,310.69,35.03,2859.38,8638.82,74.04,51.78,2.7246,Low,0
4,3,206.27,19.41,1769.62,6176.96,1.1,51.57,2.2804,Low,1
3,5,101.25,3.47,607.36,3396.11,103.67,33.75,0.7745,Low,1
2,3,36.78,2.93,272.93,1116.13,12.75,18.39,1.9409,Low,0
6,2,230.54,1.13,1599.0,6314.64,91.88,38.42,0.1215,Low,0
4,2,231.62,4.4,1667.8,7508.75,377.3,57.9,0.3455,Low,1
1,3,30.56,0.09,207.31,976.12,6.76,30.56,0.01,Low,0
4,2,232.55,8.79,1827.38,6705.96,59.46,58.14,0.8514,Medium,0
3,5,188.8,19.45,1306.45,6323.66,132.66,62.93,2.4246,Low,1
5,2,200.13,15.85,1222.24,5687.08,48.4,40.03,2.0237,Low,0
7,0,456.75,24.84,3073.41,12432.95,265.18,65.25,1.2764,Medium,0
4,2,182.65,17.91,1301.23,5117.74,1266.64,45.66,2.2096,Low,0
5,4,310.09,12.15,2313.68,9274.89,91.41,62.02,0.7995,High,0
1,3,43.25,1.57,316.27,1155.5,93.3,43.25,0.8687,Low,0
4,4,528.12,19.35,3269.55,15969.6,129.11,132.03,0.8623,High,0
5,2,387.73,29.88,2874.3,12170.07,36.71,77.55,1.7496,Medium,0
3,3,93.5,0.35,889.16,2657.49,150.47,31.17,0.01,Low,0
4,3,142.9,0.33,829.51,3946.34,2.65,35.72,0.01,Low,0
6,2,643.24,0.52,3702.59,21406.27,252.56,107.21,0.01,High,1
2,4,98.45,10.63,943.45,3291.49,83.31,49.22,2.5682,Low,1
1,3,70.23,1.74,458.82,2219.08,108.9,70.23,0.6151,Medium,0
5,2,308.07,31.31,1929.48,9769.52,148.02,61.61,2.4542,Medium,0
6,1,401.1,6.67,2180.68,11330.06,497.16,66.85,0.4286,Medium,0
6,2,276.37,6.07,1868.42,8670.44,188.25,46.06,0.627,Low,0
4,3,178.01,4.74,1385.91,5086.29,531.03,44.5,0.643,Low,0
6,3,345.49,248.17,2440.26,11018.59,26.71,57.58,12.0,Low,1
5,3,358.45,10.74,2145.25,11991.88,69.94,71.69,0.6859,Medium,1
1,2,36.69,0.08,244.08,1214.57,52.93,36.69,0.01,Low,1
5,3,269.45,24.0,2248.31,7330.5,7.0,53.89,2.1857,Low,1
2,2,126.15,2.76,935.39,3505.93,89.64,63.08,0.6255,Medium,0
2,3,132.11,7.05,1267.93,3515.17,993.28,66.06,1.3079,Low,0
3,4,199.01,20.03,1722.38,6133.86,1994.27,66.34,2.465,Low,0
3,3,213.21,1.31,1491.72,6802.79,170.07,71.07,0.1592,Medium,0
3,2,199.09,0.65,1708.39,5926.37,146.73,66.36,0.102,Medium,0
2,4,195.21,4.7,1211.3,5174.42,474.29,97.6,0.4058,Medium,0
2,2,127.84,6.77,1179.21,4108.34,137.63,63.92,1.2959,Medium,0
1,3,81.52,5.33,448.97,2184.91,266.81,81.52,1.433,Medium,0
3,1,195.36,3.77,1471.08,5348.4,555.68,65.12,0.335,Medium,0
5,3,327.94,12.28,2358.21,10865.83,94.81,65.59,0.8987,Low,1
6,3,172.67,6.74,1314.62,4562.12,1.36,28.78,1.0237,Low,0
6,3,324.74,1.68,2093.96,9271.74,7.88,54.12,0.0373,Low,1
3,4,124.27,13.06,1052.65,3620.93,333.39,41.42,2.6151,Low,0
5,3,155.75,0.73,1492.75,5207.71,9.3,31.15,0.1418,Low,1
2,0,145.82,13.75,1084.83,4126.03,1012.93,72.91,2.3331,Medium,0
1,5,72.56,2.16,657.89,1919.33,159.35,72.56,0.6719,Medium,0
4,0,182.32,4.54,1213.12,5604.6,12.51,45.58,0.4185,Low,0
4,3,299.79,0.33,2099.87,9482.11,55.2,74.95,0.1611,Low,0
5,3,494.48,13.24,3582.24,15890.73,1673.8,98.9,0.7992,Medium,0
4,4,349.57,0.65,2608.07,11464.03,2419.5,87.39,0.0135,Medium,1
2,3,234.12,6.37,1472.34,7026.39,304.62,117.06,0.6094,Medium,0
6,4,244.58,0.81,1570.82,7290.51,508.97,40.76,0.0783,Low,0
4,4,244.82,19.07,1563.95,6607.26,2.35,61.2,1.6468,Low,1
5,2,106.58,8.26,839.2,3225.14,504.75,21.32,1.8618,Low,0
5,3,348.93,32.96,2911.38,11500.79,96.54,69.79,2.3144,Medium,1
2,3,94.89,2.89,678.32,2838.59,89.54,47.44,0.7584,Low,0
1,2,102.02,3.16,644.24,3414.16,31.63,102.02,0.7118,Medium,1
2,2,111.76,6.52,842.02,3292.1,438.74,55.88,1.4278,Low,0
1,4,55.62,0.3,402.42,1560.74,219.01,55.62,0.2647,Low,0
2,5,134.01,0.43,1076.9,4319.17,8.52,67.0,0.0226,Low,0
3,4,231.44,14.58,1465.56,7696.62,39.77,77.15,1.5907,Medium,1
6,4,305.61,5.27,2000.52,9823.64,77.81,50.94,0.4907,Low,0
6,2,344.42,5.74,2222.65,9532.52,71.76,57.4,0.314,Low,0
5,2,392.39,2.02,2339.0,12492.44,147.22,78.48,0.0797,Medium,0
1,3,38.86,2.81,213.5,1071.73,4.84,38.86,1.6392,Low,0
3,0,136.47,2.62,961.44,4373.33,56.87,45.49,0.4024,Low,0
5,3,672.7,53.45,6603.52,19103.2,31.52,134.54,1.8904,High,0
2,2,111.1,2.54,1023.67,2965.7,16.14,55.55,0.4715,Low,0
5,3,183.85,3.95,1073.54,4856.41,9.03,36.77,0.5926,Low,0
7,2,263.59,17.36,1710.74,8223.06,7.46,37.66,1.6346,Low,1
3,1,196.42,4.28,1367.58,5192.17,328.94,65.47,0.4171,Medium,0
5,3,168.84,6.36,1036.02,5579.49,43.53,33.77,0.9241,Low,1
2,3,107.26,2.12,763.38,3008.26,8.76,53.63,0.5422,Low,0
5,1,265.41,8.02,1840.34,8493.76,739.42,53.08,0.7955,Low,0
1,3,103.6,2.65,743.46,3207.39,75.24,103.6,0.646,Medium,0
2,3,287.76,23.33,1775.32,7727.04,640.96,143.88,1.9213,High,0
5,2,151.11,4.64,1185.91,4198.95,217.18,30.22,0.809,Low,0
5,3,287.87,32.89,2043.34,9043.32,109.62,57.57,2.9379,Low,1
4,2,281.85,137.86,2004.16,8402.18,2.31,70.46,11.8887,Medium,1
3,2,278.45,18.45,2168.14,9049.62,141.03,92.82,1.453,Medium,1
4,4,299.35,6.99,1838.88,8767.04,83.78,74.84,0.556,Low,0
5,3,383.11,15.83,3175.64,12101.04,126.38,76.62,1.0841,Medium,0
8,3,424.89,34.86,3384.46,13423.88,29.27,53.11,2.0564,Low,0
6,4,392.73,27.75,2632.82,12510.81,4.18,65.46,1.7818,Low,1
5,4,460.34,66.25,4017.07,12690.56,54.99,92.07,3.4357,Medium,1
5,2,381.19,10.94,3551.24,11523.36,9.39,76.24,0.768,Medium,0
4,1,173.41,19.99,1029.84,5239.73,2251.61,43.35,2.8478,Low,1
2,3,239.59,6.0,1470.05,7403.87,12.93,119.8,0.648,Medium,0
2,3,85.74,5.69,608.1,2401.0,8.26,42.87,1.6234,Low,0
6,3,203.14,25.08,1607.6,6506.51,524.03,33.86,2.8549,Low,1
5,3,298.83,9.92,2750.03,8147.05,3.19,59.77,0.7889,Low,1
4,3,328.59,24.19,2284.42,9078.0,100.23,82.15,1.8524,Medium,0
3,5,151.44,0.35,1176.21,5003.92,431.42,50.48,0.01,Low,1
1,4,50.13,1.5,388.17,1608.15,303.25,50.13,0.7875,Low,0
3,2,267.68,7.27,1608.22,8049.31,408.02,89.23,0.728,Medium,0
3,3,156.5,4.13,1461.46,4146.45,12.8,52.17,0.5744,Low,0
3,3,168.46,4.09,1091.6,4790.65,13.73,56.15,0.6319,Low,0
7,3,322.42,38.21,2827.77,9153.47,265.01,46.06,2.8622,Low,1
1,4,30.99,1.11,182.01,916.11,100.81,30.99,0.9269,Low,0
4,2,162.61,12.67,1100.25,5386.87,6.85,40.65,1.843,Low,1
3,3,267.77,0.54,1626.09,8170.03,588.55,89.26,0.041,Medium,0
10,4,388.78,40.84,3227.06,10553.51,2482.61,38.88,2.5675,Low,0
6,1,355.15,23.73,2587.22,11565.82,30.73,59.19,1.5493,Medium,1
3,4,138.24,0.2,887.75,3775.61,91.6,46.08,0.077,Low,0
10,4,383.2,1.79,2576.09,12759.68,9.96,38.32,0.1101,Low,1
4,2,213.31,16.38,1307.49,6952.9,542.58,53.33,1.8273,Low,1
2,2,118.67,0.42,927.46,3857.38,13.46,59.34,0.0971,Medium,1
4,2,324.68,10.32,2351.71,10686.32,1351.54,81.17,0.8846,Medium,1
2,2,70.64,2.5,547.11,2117.16,44.16,35.32,0.9158,Low,0
4,3,235.83,20.86,1537.23,7809.17,14.71,58.96,2.0506,Low,1
7,5,427.7,14.4,3051.48,11560.48,84.16,61.1,0.7916,Low,0
5,2,461.11,201.21,3289.64,15143.11,2.18,92.22,10.4102,Medium,1
2,2,223.88,31.71,2034.28,6912.75,1803.36,111.94,3.4325,High,1
2,2,94.97,1.94,588.17,3059.24,494.26,47.48,0.5761,Low,0
1,4,55.67,2.76,486.47,1636.26,516.3,55.67,1.2051,Low,0
2,3,73.5,3.66,759.67,2070.66,24.24,36.75,1.3361,Low,0
1,2,44.0,0.07,304.79,1347.39,111.1,44.0,0.01,Low,0
3,4,412.32,14.63,3132.9,12996.59,488.28,137.44,0.7693,High,0
5,4,270.27,0.34,1944.24,7609.55,3.31,54.05,0.031,Low,1
5,3,694.98,65.82,5043.96,22719.09,13.53,139.0,2.2799,High,1
1,2,127.15,4.31,862.58,3885.86,11.58,127.15,0.802,High,0
3,2,271.27,0.6,2421.08,7700.68,1.02,90.42,0.0997,Medium,1
2,2,166.67,0.38,1102.86,4877.35,6.85,83.34,0.0892,Medium,0
1,2,94.12,8.97,773.82,3050.43,597.27,94.12,2.2678,Medium,1
3,2,129.7,3.52,1105.95,4222.89,2.45,43.23,0.6388,Low,0
2,4,188.06,15.38,1185.54,5934.65,94.76,94.03,1.9219,Medium,0
4,1,144.44,10.63,920.3,4800.7,139.07,36.11,1.6696,Low,1
6,3,302.83,9.43,2627.29,9896.11,936.19,50.47,0.8251,Low,1
3,0,114.59,4.4,794.79,3717.86,794.73,38.2,1.014,Low,1
5,2,252.15,16.08,1799.59,7698.93,460.78,50.43,1.5353,Low,0
2,3,57.84,8.32,546.08,1662.83,336.64,28.92,3.3809,Low,1
6,2,408.46,0.64,2924.18,12129.74,232.55,68.08,0.0573,Medium,0
2,5,103.31,3.41,754.61,3346.94,121.17,51.66,0.8441,Low,0
2,1,274.57,9.08,1889.83,7917.6,1957.79,137.28,0.5566,High,0
1,2,45.38,0.11,389.74,1359.6,278.88,45.38,0.0637,Low,0
3,4,187.67,19.43,1140.86,5463.3,54.45,62.56,2.581,Low,0
4,5,106.69,0.11,639.92,3014.93,12.67,26.67,0.101,Low,0
9,5,296.46,21.26,2069.44,8162.39,131.29,32.94,1.6934,Low,1
5,4,135.62,5.15,833.79,3587.42,82.5,27.12,0.9574,Low,0
3,5,218.54,6.41,1312.62,6520.56,212.35,72.85,0.7109,Medium,0
4,4,429.77,35.43,3494.44,12670.13,1872.95,107.44,2.001,Medium,0
4,1,149.83,5.82,1289.6,4483.76,104.14,37.46,0.8089,Low,0
6,4,526.59,2.22,3742.07,16838.43,179.92,87.76,0.1503,Medium,0
5,3,246.73,9.67,1968.47,6892.93,80.72,49.35,0.9927,Low,0
4,3,145.99,17.77,930.73,4591.02,585.47,36.5,3.0599,Low,1
4,0,802.7,90.35,5910.62,24611.17,499.0,200.68,2.6493,High,1
5,3,170.12,5.47,1284.34,5624.33,6.53,34.02,0.805,Low,1
2,3,70.38,1.89,405.5,2079.75,140.19,35.19,0.5809,Low,0
2,4,210.82,5.36,1279.6,6055.16,2291.13,105.41,0.7603,Medium,0
5,2,1109.2,36.94,7781.49,32571.9,61.72,221.84,0.7406,High,1
6,2,645.55,15.02,4844.86,18882.13,197.87,107.59,0.5333,Medium,0
3,3,159.02,4.01,1241.0,4467.39,265.24,53.01,0.5696,Low,0
8,3,362.75,1.23,3168.83,11008.48,245.78,45.34,0.065,Low,0
2,4,108.48,11.9,983.9,3315.63,492.34,54.24,2.7719,Low,0
3,2,172.04,0.52,1104.31,5392.87,187.47,57.35,0.1044,Low,0
3,2,102.09,3.11,692.56,3379.97,2900.83,34.03,0.866,Low,1
7,3,217.29,0.95,1448.93,7135.74,206.11,31.04,0.2675,Low,1
2,3,114.91,0.18,673.81,3067.44,57.2,57.46,0.0558,Low,0
3,2,543.67,14.89,3191.34,15952.27,28.04,181.22,0.5142,High,1
2,1,126.96,13.05,949.11,3950.48,890.99,63.48,2.3388,Medium,0
4,3,225.18,19.01,1615.07,7117.0,1141.73,56.3,2.1114,Low,0
6,5,399.29,2.09,2311.23,12118.18,7.6,66.55,0.0758,High,1
3,5,200.95,19.4,1695.03,5476.89,9.91,66.98,2.2719,Low,1
5,3,386.24,14.16,2365.35,12853.96,581.41,77.25,0.8898,Medium,1
7,4,461.24,14.83,2816.35,12352.01,126.79,65.89,0.8614,Low,0
1,2,46.68,3.43,299.89,1388.14,460.71,46.68,1.7123,Low,0
5,3,299.16,34.27,2438.71,9057.37,528.8,59.83,2.7075,Low,0
2,3,79.07,2.72,563.48,2488.93,307.75,39.53,0.8434,Low,0
2,4,195.63,16.05,1899.9,5832.68,319.36,97.82,2.0239,Medium,0
4,2,204.32,4.26,1166.02,5679.81,142.27,51.08,0.4414,Low,0
5,3,818.1,4.94,5332.72,25211.2,122.69,163.62,0.1549,High,1
3,2,279.93,20.56,2041.87,8350.92,31.34,93.31,1.6938,Medium,0
1,3,80.13,1.73,542.91,2415.88,82.68,80.13,0.457,Medium,0
6,4,466.89,19.83,4380.1,12471.02,1093.31,77.82,1.0194,Medium,0
5,4,143.94,18.22,1144.66,4573.26,13.52,28.79,3.1034,Low,1
2,4,100.9,3.57,731.31,2778.19,173.97,50.45,0.7248,Low,0
3,2,245.28,0.63,1943.91,7697.31,282.52,81.76,0.0288,Medium,0
1,4,51.13,1.56,311.02,1434.57,1.85,51.13,0.4765,Low,0
3,2,128.45,0.61,916.27,3452.65,393.03,42.82,0.2117,Low,0
4,4,202.63,15.28,1620.01,5707.72,54.94,50.66,1.8799,Low,0
4,2,321.2,29.0,3051.83,8907.94,406.63,80.3,2.1422,Medium,0
2,3,84.92,2.71,533.81,2328.73,294.05,42.46,0.7104,Low,0
5,3,333.65,25.35,1933.48,9193.73,10.86,66.73,1.8469,Low,0
2,0,123.93,9.17,1099.48,3805.53,2.03,61.96,1.7598,Medium,0
4,4,241.98,0.57,1600.56,7536.93,246.44,60.5,0.1208,Low,0
2,3,220.89,5.61,1280.28,6005.55,119.96,110.44,0.5644,Medium,1
3,2,442.15,19.82,3591.71,11740.22,477.29,147.38,1.0762,High,1
2,2,121.03,13.76,736.12,3595.7,296.24,60.52,2.6572,Medium,0
4,3,164.93,13.8,985.03,4842.48,6.77,41.23,2.0051,Low,0
3,1,130.77,11.62,935.9,4062.5,331.42,43.59,2.0886,Low,0
1,3,53.73,5.15,416.84,1787.56,313.22,53.73,2.2413,Low,1
1,3,93.6,0.69,701.06,2799.62,85.64,93.6,0.0493,Medium,0
3,2,403.23,24.62,2639.06,11439.46,471.85,134.41,1.3914,High,0
2,2,103.98,7.43,599.41,3352.06,81.6,51.99,1.6681,Low,0
4,3,509.08,14.77,4293.3,16627.25,1169.8,127.27,0.8376,Medium,1
3,3,203.62,1.07,1493.4,5515.14,170.24,67.87,0.1056,Low,0
4,2,256.53,0.42,1817.04,8395.13,91.38,64.13,0.01,Medium,1
7,2,160.79,40.98,992.14,5136.55,29.58,22.97,6.1355,Low,1
4,3,228.87,20.79,1711.07,7019.7,24.67,57.22,1.9954,Low,0
5,2,270.02,6.61,1958.79,7207.61,39.81,54.0,0.5725,Low,0
5,4,412.2,10.43,2867.67,11963.67,267.62,82.44,0.6068,Medium,0
7,4,270.55,25.81,2173.88,7210.68,5.49,38.65,2.2346,Low,1
2,2,132.75,0.69,914.83,4065.85,414.57,66.38,0.01,Medium,0
6,2,409.49,1.88,3901.81,13566.4,14.82,68.25,0.0929,Medium,1
6,4,263.93,6.52,1909.86,7574.95,10.13,43.99,0.6204,Low,0
3,3,237.19,6.44,2122.69,7823.14,559.32,79.06,0.634,Medium,1
3,4,182.29,12.46,1274.91,5383.87,5.45,60.76,1.5716,Low,1
7,4,223.06,4.15,1460.13,7008.28,139.63,31.87,0.5806,Low,0
4,1,574.09,40.6,3753.59,15816.49,309.68,143.52,1.6856,High,0
3,4,645.9,4.83,6075.78,18645.41,2835.31,215.3,0.0566,High,1
5,3,277.05,11.22,2167.27,8284.76,8.95,55.41,0.9625,Low,0
3,3,493.83,1.98,2928.14,16528.86,12.58,164.61,0.0938,High,1
2,2,132.25,10.85,904.66,3920.3,1.64,66.12,2.0335,Medium,0
4,0,295.44,33.56,1958.59,8933.11,137.97,73.86,2.7646,Medium,0
4,2,502.49,1.36,3303.57,15201.42,98.54,125.62,0.0742,High,0
6,2,242.05,26.31,1577.55,7871.31,114.02,40.34,2.5761,Low,1
3,3,413.69,34.66,3202.24,13108.06,575.53,137.9,2.0091,High,0
5,1,318.16,21.81,1883.6,10021.25,47.71,63.63,1.5459,Medium,0
3,4,64.52,7.93,521.77,1960.83,130.42,21.51,3.002,Low,1
4,1,233.25,41.46,1610.14,6675.58,470.52,58.31,4.2762,Medium,1
2,4,236.74,20.31,2065.86,6874.11,7.35,118.37,2.1097,Medium,1
3,4,90.35,0.53,849.31,3015.81,14.01,30.12,0.2911,Low,1
6,2,288.41,29.23,2180.29,7759.71,223.36,48.07,2.5073,Low,0
2,3,94.05,0.14,537.83,2684.57,54.94,47.02,0.01,Low,0
5,4,317.22,1.32,2288.88,10399.34,13.79,63.44,0.094,Low,0
2,3,99.62,10.34,595.79,2683.31,27.52,49.81,2.5088,Low,0
1,0,53.37,1.34,362.34,1475.8,38.19,53.37,0.5336,Low,0
1,1,65.14,2.03,473.43,1886.93,504.67,65.14,0.8326,Medium,0
5,2,295.87,8.33,2394.48,8769.32,144.44,59.17,0.7194,Medium,0
2,3,130.35,12.51,1195.71,4343.87,585.54,65.18,2.2755,Low,1
4,1,146.96,13.13,1111.12,4491.41,112.41,36.74,2.1339,Low,0
5,3,568.62,16.0,3964.51,16760.03,139.96,113.72,0.7592,Medium,0
3,3,241.32,0.95,1534.36,6838.14,7.82,80.44,0.0246,Medium,1
3,3,132.9,11.68,982.53,4304.56,596.86,44.3,2.2003,Low,0
3,4,233.79,4.91,1650.76,6727.79,831.35,77.93,0.4447,Medium,0
7,4,308.73,11.47,2200.27,9195.67,21.33,44.1,0.8682,Low,0
3,0,212.03,13.21,1248.31,6927.95,146.03,70.68,1.46,Medium,1
2,5,131.36,0.68,739.58,3967.99,826.29,65.68,0.1389,Low,0
3,3,154.89,20.77,1110.43,4634.28,9.04,51.63,3.1056,Low,1
4,4,195.66,8.04,1542.87,6452.47,41.99,48.92,0.8878,Low,1
5,3,723.73,32.05,5450.26,23381.64,12.48,144.75,1.0709,High,0
7,3,362.62,11.01,2193.89,10567.82,2.42,51.8,0.6345,Low,1
6,4,219.6,5.92,1404.25,6408.46,265.43,36.6,0.6145,Low,0
2,2,155.17,5.07,862.32,4164.18,144.69,77.58,0.8367,Medium,0
3,1,207.97,0.4,1460.41,5898.2,298.86,69.32,0.0588,Medium,0
5,1,340.03,33.72,3119.68,10009.92,184.78,68.01,2.3786,Medium,0
7,4,455.08,14.1,3356.32,14425.12,1039.92,65.01,0.6825,Low,0
3,4,195.44,4.61,1357.4,6191.48,104.59,65.15,0.5951,Low,0
3,4,162.12,11.05,930.24,5148.48,516.97,54.04,1.8419,Low,0
6,4,789.98,15.94,5338.19,25719.13,389.72,131.66,0.4517,High,1
3,5,96.99,3.57,910.55,2819.06,114.56,32.33,0.8569,Low,0
3,3,132.59,4.11,972.71,3632.38,45.28,44.2,0.7931,Low,0
6,2,397.8,1.21,3328.53,12484.42,307.84,66.3,0.01,Medium,0
5,3,199.79,13.52,1337.56,5726.9,87.0,39.96,1.5273,Low,0
2,3,77.34,10.71,653.75,2125.26,228.79,38.67,3.3121,Low,1
3,3,181.4,5.55,1716.34,5944.1,1.95,60.47,0.7985,Low,1
3,4,250.87,20.31,1863.3,7052.93,11.87,83.62,2.1355,Medium,0
7,1,261.8,10.16,2173.96,8664.7,319.18,37.4,0.7516,Low,1
10,0,581.91,16.21,4182.01,15874.64,41.95,58.19,0.5998,Medium,0
5,3,741.49,13.26,4573.0,23650.77,542.11,148.3,0.2801,High,0
3,2,269.2,0.32,1582.82,8824.94,73.18,89.73,0.01,Medium,1
1,3,61.0,1.13,468.75,1651.43,340.5,61.0,0.3725,Low,0
5,2,244.3,8.62,1762.62,7313.88,43.66,48.86,0.8266,Low,0
3,3,269.07,21.56,2126.66,8669.5,265.17,89.69,1.9066,Medium,0
4,2,203.85,12.97,1439.67,5965.51,459.05,50.96,1.63,Low,0
4,4,315.16,8.68,2630.09,10427.42,8.66,78.79,0.6215,Medium,1
3,4,231.84,1.38,1583.85,7401.78,487.17,77.28,0.195,Medium,0
7,4,446.29,33.41,2970.87,14826.92,27.87,63.76,1.923,Low,1
1,4,41.85,3.18,293.82,1141.55,92.5,41.85,1.8919,Low,0
5,4,274.81,23.89,2622.16,8231.15,22.29,54.96,1.9658,Low,0
3,3,127.28,2.82,1047.02,3610.16,580.76,42.43,0.468,Low,0
5,4,136.92,2.26,1041.28,3741.52,504.19,27.38,0.3905,Low,0
4,3,358.46,8.69,2364.11,10636.02,6.69,89.62,0.5739,Medium,1
1,2,33.65,0.16,315.67,1112.84,145.82,33.65,0.01,Low,1
2,4,86.63,8.76,604.96,2780.19,345.47,43.32,2.4737,Low,0
2,2,111.04,14.51,991.91,3640.59,91.24,55.52,3.2167,Low,1
2,1,110.91,9.87,779.13,3004.3,2692.2,55.46,1.9622,Low,0
5,3,143.73,13.17,1130.13,4541.4,345.18,28.75,2.2624,Low,0
2,2,116.41,4.17,755.26,3793.06,10.24,58.2,0.9875,Medium,1
3,2,151.67,1.03,1227.06,4445.38,566.53,50.56,0.1431,Low,0
2,4,114.94,7.15,766.88,3433.4,1112.23,57.47,1.4741,Low,0
4,2,198.76,5.71,1506.3,5468.41,8.89,49.69,0.6765,Low,0
5,4,212.58,6.53,1401.83,6029.04,286.69,42.52,0.7331,Low,0
3,3,240.66,17.51,1625.61,7890.96,490.05,80.22,1.7535,Medium,1
4,4,390.95,1.69,3276.7,10896.79,2851.15,97.74,0.01,Medium,0
6,3,328.89,0.64,2658.33,9343.19,407.66,54.82,0.0708,Low,0
1,3,52.22,3.9,370.39,1638.78,6.39,52.22,1.7754,Low,0
5,3,215.97,24.07,1966.82,6240.11,2853.64,43.19,2.6625,Low,0
3,4,190.89,14.07,1171.72,6250.97,53.28,63.63,1.7902,Low,0
2,0,119.19,0.35,1017.51,3343.01,172.1,59.6,0.01,Medium,0
4,3,250.73,0.47,1495.97,7970.64,29.09,62.68,0.01,Low,0
2,2,110.12,5.02,955.29,3149.83,2664.36,55.06,0.9421,Low,0
6,4,390.93,30.76,2358.39,12142.67,412.31,65.16,1.8065,Low,1
1,3,31.61,0.15,197.78,882.3,58.23,31.61,0.1247,Low,0
1,2,72.91,0.2,511.96,2245.81,395.52,72.91,0.0364,Medium,0
4,3,257.93,0.37,1732.69,8037.91,317.59,64.48,0.011,Low,0
4,4,129.69,35.06,862.65,3697.15,517.03,32.42,6.5016,Low,1
5,3,106.36,2.05,788.07,3235.44,148.7,21.27,0.5373,Low,0
2,2,156.93,22.41,1247.2,5128.1,42.8,78.46,3.4749,Medium,1
6,3,321.54,7.04,2602.73,8963.55,4.96,53.59,0.4909,Low,1
